Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
ID14450,2,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,4,8,Online,0,0,0,87.55,1
ID03189,2,0,2,6,Meal Plan 1,0,Room_Type 1,142,2018,8,3,Online,0,0,0,104.76,0
ID33125,1,0,2,2,Meal Plan 1,0,Room_Type 1,124,2018,11,6,Online,0,0,0,146.03,3
ID14325,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,3,29,Corporate,1,3,2,40.0,1
ID16829,2,0,0,1,Not Selected,0,Room_Type 1,10,2018,11,25,Online,0,0,0,95.0,0
ID15017,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.0,0
ID10338,2,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,Offline,0,0,0,93.0,0
ID27428,2,0,0,4,Meal Plan 1,0,Room_Type 5,112,2018,8,24,Offline,0,0,0,116.28,0
ID16196,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0
ID19100,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0
ID33624,2,2,0,1,Meal Plan 1,0,Room_Type 6,58,2018,4,15,Online,0,0,0,186.3,2
ID21459,2,0,1,2,Meal Plan 1,0,Room_Type 4,157,2018,9,30,Online,0,0,0,135.9,0
ID06783,3,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,3,31,Online,0,0,0,150.3,0
ID35145,2,0,1,4,Not Selected,1,Room_Type 1,37,2018,2,8,Online,0,0,0,78.5,1
ID07041,2,0,1,2,Meal Plan 1,0,Room_Type 4,56,2017,11,6,Offline,0,0,0,60.0,1
ID24622,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0
ID09176,2,0,1,1,Meal Plan 1,0,Room_Type 1,221,2018,12,31,Offline,0,0,0,71.28,0
ID19982,2,0,2,1,Meal Plan 1,0,Room_Type 1,244,2018,10,30,Online,0,0,0,68.25,1
ID25581,2,0,0,1,Not Selected,0,Room_Type 1,225,2018,11,25,Online,0,0,0,67.5,0
ID25854,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1
ID04185,1,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,1,24,Corporate,0,0,0,66.0,1
ID03116,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,8,Online,0,0,0,86.93,0
ID10055,1,0,1,3,Meal Plan 1,0,Room_Type 1,92,2017,7,6,Online,0,0,0,68.0,2
ID26434,2,0,2,3,Meal Plan 1,0,Room_Type 1,244,2018,10,30,Online,0,0,0,85.85,0
ID07732,2,0,0,3,Meal Plan 1,1,Room_Type 1,115,2018,6,14,Online,0,0,0,135.9,2
ID16054,2,0,2,1,Meal Plan 1,0,Room_Type 4,24,2018,12,31,Online,0,0,0,137.33,1
ID24951,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,1,17,Online,1,11,16,93.0,0
ID30078,2,0,2,4,Meal Plan 1,0,Room_Type 1,13,2018,12,18,Online,0,0,0,88.4,2
ID18549,3,0,1,3,Meal Plan 1,0,Room_Type 4,67,2018,10,17,Online,0,0,0,151.2,2
ID31836,2,0,2,3,Meal Plan 1,0,Room_Type 1,5,2018,4,21,Online,0,0,0,125.0,1
ID00196,2,0,1,2,Meal Plan 1,0,Room_Type 1,92,2018,5,30,Offline,0,0,0,101.52,0
ID17744,2,0,0,4,Meal Plan 1,0,Room_Type 4,133,2018,7,6,Online,0,0,0,120.7,0
ID15391,1,0,1,1,Meal Plan 1,0,Room_Type 1,42,2018,8,15,Offline,0,0,0,72.0,0
ID04066,2,0,0,4,Not Selected,1,Room_Type 1,8,2018,8,9,Online,0,0,0,148.0,1
ID25563,2,0,1,0,Meal Plan 1,0,Room_Type 4,23,2018,11,6,Offline,0,0,0,92.0,0
ID26343,2,0,0,2,Meal Plan 1,0,Room_Type 1,87,2018,10,19,Online,0,0,0,118.8,1
ID18353,2,0,2,1,Meal Plan 1,0,Room_Type 1,6,2018,11,27,Online,0,0,0,106.33,1
ID18754,2,0,2,1,Meal Plan 1,0,Room_Type 4,35,2018,3,5,Online,0,0,0,97.4,1
ID13388,2,1,2,1,Meal Plan 1,0,Room_Type 4,115,2018,10,9,Online,0,0,0,151.2,2
ID30776,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2018,3,18,Online,0,0,0,109.0,0
ID19720,2,0,1,2,Meal Plan 1,0,Room_Type 1,89,2017,11,23,Online,0,0,0,72.25,2
ID28077,2,0,2,5,Meal Plan 1,0,Room_Type 1,7,2017,9,8,Online,0,0,0,111.71,2
ID32409,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0
ID35824,2,0,2,5,Meal Plan 2,0,Room_Type 5,33,2018,9,1,Online,0,0,0,143.94,0
ID35308,2,0,0,2,Meal Plan 1,0,Room_Type 1,132,2018,4,6,Online,0,0,0,107.0,1
ID33544,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0
ID23094,1,0,0,1,Not Selected,0,Room_Type 1,37,2018,5,13,Online,0,0,0,116.1,0
ID17817,2,0,1,1,Not Selected,0,Room_Type 1,19,2018,5,9,Online,0,0,0,99.0,2
ID19455,2,0,2,1,Meal Plan 1,0,Room_Type 4,73,2017,12,6,Offline,0,0,0,60.0,0
ID18451,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0
ID35590,2,0,2,1,Not Selected,0,Room_Type 1,1,2018,8,28,Offline,0,0,0,75.0,0
ID15505,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0
ID31090,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,10,4,Offline,0,0,0,85.5,0
ID35812,2,0,1,1,Not Selected,0,Room_Type 1,268,2018,10,1,Online,0,0,0,95.4,0
ID17051,2,0,0,3,Meal Plan 1,0,Room_Type 1,61,2018,11,23,Offline,0,0,0,75.0,1
ID18629,2,0,2,1,Not Selected,0,Room_Type 1,70,2018,3,12,Online,0,0,0,67.5,0
ID05392,1,0,0,1,Meal Plan 1,1,Room_Type 1,22,2018,10,13,Corporate,0,0,0,67.0,0
ID07168,2,0,0,1,Meal Plan 1,0,Room_Type 1,31,2018,2,4,Corporate,0,0,0,77.0,0
ID05265,2,0,0,4,Meal Plan 1,0,Room_Type 1,6,2017,9,2,Online,0,0,0,114.5,2
ID28193,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,85.0,0
ID36234,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2018,11,17,Offline,0,0,0,75.0,0
ID34776,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,7,21,Corporate,0,0,0,105.0,0
ID19135,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,84.33,1
ID15441,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0
ID17743,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2017,7,16,Online,0,0,0,85.5,0
ID01121,2,0,2,3,Meal Plan 1,0,Room_Type 1,17,2017,8,27,Online,0,0,0,90.0,1
ID31437,1,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,6,20,Corporate,1,1,8,65.0,1
ID25711,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100.0,0
ID33932,2,0,1,5,Not Selected,0,Room_Type 4,57,2017,12,29,Online,0,0,0,103.62,1
ID27100,2,0,2,5,Meal Plan 1,0,Room_Type 4,57,2018,9,24,Online,0,0,0,146.96,0
ID04491,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,4,6,Online,0,0,0,129.0,0
ID14914,2,0,2,5,Meal Plan 1,0,Room_Type 4,115,2018,8,22,Offline,0,0,0,82.45,0
ID35236,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0
ID15120,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,8,17,Online,0,0,0,138.0,0
ID16221,2,0,1,4,Not Selected,0,Room_Type 1,278,2018,12,28,Online,0,0,0,71.23,1
ID13596,2,0,2,1,Meal Plan 1,0,Room_Type 1,63,2018,3,5,Online,0,0,0,80.3,0
ID15025,1,0,1,1,Meal Plan 1,0,Room_Type 1,107,2018,9,19,Online,0,0,0,130.5,0
ID04434,2,0,1,1,Meal Plan 1,0,Room_Type 1,80,2018,5,2,Online,0,0,0,126.9,1
ID25929,2,1,2,1,Meal Plan 1,0,Room_Type 1,77,2018,12,3,Online,0,0,0,109.8,0
ID02440,2,0,0,2,Meal Plan 1,0,Room_Type 1,58,2018,3,4,Online,0,0,0,80.3,0
ID13996,2,0,2,2,Meal Plan 2,0,Room_Type 1,43,2018,3,25,Online,0,0,0,148.13,1
ID10805,1,0,1,1,Not Selected,0,Room_Type 1,7,2017,10,5,Online,0,0,0,114.0,1
ID21757,3,0,1,3,Meal Plan 1,0,Room_Type 4,49,2018,3,17,Online,0,0,0,120.06,2
ID19062,2,0,2,5,Meal Plan 1,0,Room_Type 1,82,2017,7,16,Online,0,0,0,76.5,0
ID17130,1,0,0,1,Not Selected,0,Room_Type 1,17,2018,11,17,Online,0,0,0,88.0,1
ID08976,2,0,0,4,Not Selected,0,Room_Type 1,170,2018,7,19,Online,0,0,0,85.0,1
ID15698,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,6,17,Online,0,0,0,77.71,0
ID06584,2,0,2,1,Not Selected,0,Room_Type 1,46,2018,4,3,Online,0,0,0,107.1,0
ID34783,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52.0,1
ID13059,2,0,1,0,Not Selected,0,Room_Type 1,130,2018,9,18,Online,0,0,0,118.8,1
ID16077,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,6,3,Online,0,0,0,221.0,0
ID00094,2,0,0,1,Meal Plan 1,0,Room_Type 4,92,2018,5,19,Online,0,0,0,149.4,1
ID21253,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,12,27,Online,0,0,0,78.3,0
ID22962,2,0,1,2,Meal Plan 1,0,Room_Type 1,9,2018,6,17,Online,0,0,0,141.0,3
ID29700,2,2,1,2,Meal Plan 1,0,Room_Type 6,195,2018,8,26,Online,0,0,0,174.3,0
ID03279,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,4,8,Offline,0,0,0,75.0,1
ID01439,2,0,2,2,Not Selected,0,Room_Type 1,12,2018,8,14,Online,0,0,0,131.5,3
ID01446,3,0,1,3,Meal Plan 1,0,Room_Type 4,46,2018,3,21,Online,0,0,0,124.1,1
ID27396,2,0,2,2,Meal Plan 1,0,Room_Type 1,136,2018,7,2,Online,0,0,0,93.08,0
ID01109,3,0,1,2,Meal Plan 1,0,Room_Type 1,161,2018,7,15,Offline,0,0,0,96.9,1
ID29686,2,0,0,2,Meal Plan 1,0,Room_Type 1,42,2018,4,20,Offline,0,0,0,94.5,0
ID14138,2,0,0,3,Meal Plan 1,0,Room_Type 4,106,2018,8,9,Online,0,0,0,131.4,2
ID27347,1,0,0,3,Meal Plan 1,0,Room_Type 1,9,2018,3,1,Online,0,0,0,71.84,1
ID03511,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,2018,9,5,Online,0,0,0,98.55,3
ID26128,2,0,0,2,Meal Plan 1,0,Room_Type 1,189,2018,8,9,Online,0,0,0,105.3,1
ID32395,2,0,2,7,Meal Plan 1,0,Room_Type 1,60,2017,10,6,Online,0,0,0,89.25,3
ID09871,3,0,0,3,Meal Plan 1,0,Room_Type 4,49,2018,11,16,Online,0,0,0,126.0,2
ID28895,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,94.5,0
ID03714,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Corporate,0,0,0,160.0,0
ID18095,2,0,2,5,Meal Plan 1,0,Room_Type 1,163,2018,4,9,Online,0,0,0,73.37,1
ID27460,2,0,1,3,Meal Plan 1,0,Room_Type 1,57,2018,3,28,Online,0,0,0,85.85,1
ID35325,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0
ID22534,2,1,0,2,Meal Plan 1,0,Room_Type 1,44,2018,6,28,Online,0,0,0,134.1,0
ID16327,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0
ID22381,2,0,2,1,Meal Plan 1,0,Room_Type 4,34,2018,1,17,Offline,0,0,0,48.67,0
ID01703,2,0,0,1,Not Selected,0,Room_Type 1,73,2018,11,12,Online,0,0,0,79.2,2
ID26367,3,0,2,2,Meal Plan 1,0,Room_Type 4,56,2018,7,30,Online,0,0,0,168.3,0
ID18230,2,0,2,3,Meal Plan 1,0,Room_Type 1,10,2017,9,5,Online,0,0,0,122.0,2
ID04622,2,0,0,4,Meal Plan 1,0,Room_Type 1,4,2017,9,8,Online,0,0,0,124.0,1
ID31553,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120.0,0
ID24190,1,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Online,0,0,0,1.0,2
ID23261,2,0,1,1,Not Selected,0,Room_Type 1,47,2018,5,21,Online,0,0,0,116.1,0
ID26582,2,0,1,5,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,70.0,1
ID16395,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,5,10,Online,0,0,0,126.0,0
ID31503,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,2018,9,9,Offline,0,0,0,90.0,0
ID31375,3,0,1,3,Meal Plan 1,1,Room_Type 4,7,2017,10,26,Offline,0,0,0,134.0,1
ID00505,2,0,2,4,Meal Plan 1,0,Room_Type 1,152,2018,6,18,Offline,0,0,0,80.75,0
ID26321,2,0,0,2,Meal Plan 1,0,Room_Type 1,38,2018,12,16,Complementary,0,0,0,0.0,0
ID32627,1,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,12,8,Complementary,0,0,0,0.0,1
ID10164,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,9,17,Online,0,0,0,152.33,2
ID06555,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,2018,2,14,Offline,0,0,0,87.0,1
ID35822,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2018,12,6,Online,0,0,0,102.79,2
ID03280,1,0,2,7,Meal Plan 1,0,Room_Type 1,87,2018,9,2,Offline,0,0,0,85.0,1
ID04288,2,0,2,4,Meal Plan 1,0,Room_Type 1,11,2018,11,13,Online,0,0,0,65.29,1
ID17672,2,0,1,2,Meal Plan 2,0,Room_Type 1,0,2017,9,21,Offline,0,0,0,125.7,0
ID10514,2,0,2,1,Not Selected,0,Room_Type 1,73,2018,4,3,Online,0,0,0,76.5,1
ID19114,2,0,0,5,Meal Plan 1,0,Room_Type 1,145,2018,8,23,Online,0,0,0,99.9,0
ID05493,2,0,1,3,Meal Plan 1,0,Room_Type 1,14,2018,5,30,Offline,0,0,0,80.75,0
ID28311,2,2,1,0,Meal Plan 2,0,Room_Type 6,119,2018,7,11,Online,0,0,0,264.1,0
ID29772,2,0,0,2,Meal Plan 1,0,Room_Type 4,58,2018,9,27,Online,0,0,0,115.04,2
ID33573,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,4,7,Online,0,0,0,116.0,1
ID24060,2,0,0,2,Not Selected,0,Room_Type 1,140,2018,8,12,Online,0,0,0,112.5,1
ID30432,2,0,1,2,Not Selected,0,Room_Type 1,78,2018,7,4,Online,0,0,0,107.1,0
ID05278,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0
ID01184,2,0,3,7,Not Selected,0,Room_Type 1,18,2018,12,9,Online,0,0,0,75.99,0
ID36132,2,0,0,3,Meal Plan 1,0,Room_Type 4,81,2018,3,3,Online,0,0,0,96.3,0
ID15093,2,0,1,0,Not Selected,0,Room_Type 1,37,2018,6,27,Online,0,0,0,89.1,1
ID06457,2,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,9,Online,0,0,0,72.07,1
ID22999,2,0,1,0,Meal Plan 1,0,Room_Type 1,9,2018,1,4,Online,0,0,0,89.0,1
ID09762,2,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,8,30,Online,0,0,0,96.3,2
ID14078,3,0,1,1,Meal Plan 1,0,Room_Type 4,125,2018,8,20,Online,0,0,0,137.7,1
ID04073,2,0,0,2,Not Selected,0,Room_Type 1,16,2018,10,21,Online,0,0,0,140.0,2
ID09032,3,0,1,0,Meal Plan 1,1,Room_Type 4,6,2018,4,24,Online,0,0,0,146.0,2
ID20083,2,2,1,5,Meal Plan 1,0,Room_Type 6,14,2017,9,7,Online,0,0,0,166.0,3
ID23719,2,1,0,2,Meal Plan 1,0,Room_Type 4,311,2018,11,10,Complementary,0,0,0,9.0,2
ID19941,2,1,2,1,Meal Plan 1,0,Room_Type 1,25,2018,5,14,Online,0,0,0,152.33,0
ID26803,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,11,2,Aviation,0,0,0,94.0,0
ID04447,2,0,1,3,Meal Plan 1,0,Room_Type 1,282,2018,12,29,Online,0,0,0,83.3,1
ID08751,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1
ID04154,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,6,9,Online,0,0,0,69.01,0
ID01024,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0
ID31723,2,0,2,2,Meal Plan 1,0,Room_Type 1,111,2018,6,17,Online,0,0,0,129.65,1
ID04326,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,105.0,2
ID23867,2,2,2,2,Meal Plan 2,0,Room_Type 6,111,2018,12,25,Online,0,0,0,196.35,1
ID19432,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,2018,10,10,Online,0,0,0,132.3,0
ID14858,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,4,Offline,0,0,0,116.0,0
ID31170,2,0,1,0,Not Selected,0,Room_Type 1,5,2018,5,16,Online,0,0,0,68.53,1
ID13878,2,0,2,1,Meal Plan 1,0,Room_Type 1,9,2018,3,26,Online,0,0,0,144.33,0
ID26082,2,0,0,1,Not Selected,0,Room_Type 1,244,2018,9,29,Online,0,0,0,89.4,2
ID33051,1,0,0,2,Not Selected,0,Room_Type 1,0,2018,6,21,Online,0,0,0,129.0,1
ID15554,2,0,1,0,Not Selected,1,Room_Type 1,0,2017,12,21,Online,0,0,0,75.0,0
ID06407,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0
ID16669,2,0,0,3,Meal Plan 1,0,Room_Type 1,49,2017,9,2,Offline,0,0,0,76.5,0
ID35925,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,3,28,Offline,0,0,0,38.67,0
ID27783,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0
ID22501,2,0,1,1,Meal Plan 1,0,Room_Type 1,4,2017,8,10,Offline,0,0,0,75.0,0
ID21032,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1
ID04144,3,0,2,5,Meal Plan 1,0,Room_Type 4,72,2018,10,31,Online,0,0,0,126.64,0
ID21718,1,0,0,2,Meal Plan 2,0,Room_Type 1,11,2018,10,4,Complementary,1,1,0,0.0,0
ID15461,2,0,0,1,Meal Plan 1,0,Room_Type 4,23,2018,8,3,Online,0,0,0,166.0,1
ID17627,2,0,1,3,Meal Plan 1,0,Room_Type 4,99,2018,5,23,Online,0,0,0,132.6,1
ID01909,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,2,24,Offline,0,0,0,74.0,0
ID36026,2,0,1,1,Meal Plan 1,0,Room_Type 1,64,2018,8,6,Online,0,0,0,154.1,1
ID19682,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Offline,0,0,0,130.0,0
ID26564,2,0,0,3,Meal Plan 1,0,Room_Type 1,9,2017,8,19,Online,0,0,0,81.0,1
ID13933,1,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,11,4,Offline,0,0,0,67.5,0
ID14916,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,2018,12,27,Online,0,0,0,168.9,0
ID01980,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0
ID13590,2,0,2,5,Meal Plan 1,0,Room_Type 1,246,2018,12,27,Online,0,0,0,58.36,1
ID07276,2,0,2,2,Meal Plan 1,0,Room_Type 1,181,2018,7,30,Online,0,0,0,103.95,1
ID20480,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,3,11,Offline,0,0,0,74.8,0
ID35603,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,10,9,Online,0,0,0,100.95,1
ID13508,2,1,0,2,Meal Plan 2,1,Room_Type 1,41,2018,7,19,Online,0,0,0,161.1,2
ID28493,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2017,11,24,Offline,0,0,0,85.67,0
ID32483,3,0,1,1,Meal Plan 1,0,Room_Type 4,46,2018,6,20,Online,0,0,0,134.1,1
ID22612,3,0,2,0,Meal Plan 1,0,Room_Type 4,51,2018,10,2,Online,0,0,0,151.2,1
ID30879,2,0,2,0,Meal Plan 1,0,Room_Type 1,28,2018,4,17,Online,0,0,0,101.0,1
ID00598,2,0,0,3,Meal Plan 1,0,Room_Type 4,27,2018,6,29,Online,0,0,0,125.25,1
ID30714,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0
ID26227,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115.0,0
ID07632,3,0,1,0,Meal Plan 1,0,Room_Type 4,63,2018,7,17,Online,0,0,0,137.7,0
ID21081,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,7,Online,0,0,0,100.2,0
ID33704,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65.0,0
ID31450,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0
ID32261,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,6,21,Online,0,0,0,108.57,1
ID27049,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0
ID15592,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0
ID33243,2,0,1,5,Meal Plan 1,0,Room_Type 1,18,2017,9,7,Online,0,0,0,143.0,1
ID26399,2,0,2,3,Meal Plan 1,0,Room_Type 1,45,2018,10,30,Offline,0,0,0,75.0,0
ID29823,2,0,1,2,Meal Plan 1,0,Room_Type 1,24,2018,4,15,Online,0,0,0,118.33,1
ID01998,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,2018,10,22,Online,0,0,0,89.25,0
ID12625,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,5,2,Online,0,0,0,126.9,0
ID26852,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0
ID15541,2,0,2,4,Meal Plan 1,0,Room_Type 4,83,2018,3,12,Online,0,0,0,82.45,0
ID11477,2,0,1,2,Not Selected,0,Room_Type 1,128,2018,6,10,Online,0,0,0,116.1,0
ID06124,2,0,1,2,Not Selected,0,Room_Type 1,49,2018,10,3,Online,0,0,0,111.0,1
ID08407,2,0,2,1,Meal Plan 1,0,Room_Type 1,306,2018,8,14,Online,0,0,0,95.4,3
ID18955,2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,12,7,Online,0,0,0,90.0,1
ID29299,1,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,3,14,Online,0,0,0,80.08,1
ID05476,2,0,1,4,Meal Plan 1,0,Room_Type 1,114,2018,9,12,Online,0,0,0,129.6,1
ID35901,2,0,2,1,Meal Plan 1,1,Room_Type 4,78,2018,9,18,Online,0,0,0,158.4,1
ID23034,2,0,0,1,Not Selected,0,Room_Type 1,50,2018,6,28,Online,0,0,0,82.47,1
ID03411,2,0,2,4,Meal Plan 1,0,Room_Type 1,25,2018,11,6,Online,0,0,0,168.38,1
ID10399,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0
ID23201,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0
ID35022,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,2018,3,2,Online,0,0,0,69.22,0
ID29526,2,0,3,6,Meal Plan 2,0,Room_Type 1,190,2018,8,22,Online,0,0,0,128.92,0
ID07321,3,0,0,2,Meal Plan 1,1,Room_Type 4,220,2018,8,31,Online,0,0,0,137.7,1
ID07307,2,0,1,2,Meal Plan 1,0,Room_Type 1,120,2018,6,10,Online,0,0,0,126.9,0
ID27846,2,2,2,3,Meal Plan 1,0,Room_Type 5,89,2018,12,22,Online,0,0,0,94.72,0
ID03252,3,0,3,6,Meal Plan 1,0,Room_Type 4,50,2018,8,22,Online,0,0,0,159.6,0
ID19312,2,0,1,0,Not Selected,0,Room_Type 1,93,2018,5,2,Online,0,0,0,116.1,0
ID10351,2,0,1,3,Not Selected,0,Room_Type 1,3,2017,8,10,Online,0,0,0,81.0,1
ID14556,3,0,0,3,Meal Plan 1,0,Room_Type 1,128,2018,5,4,Offline,0,0,0,105.4,1
ID18697,2,0,2,1,Meal Plan 1,1,Room_Type 4,73,2018,8,6,Online,0,0,0,140.4,2
ID25165,3,0,1,3,Meal Plan 1,0,Room_Type 4,40,2018,12,22,Online,0,0,0,135.4,2
ID05619,2,0,2,3,Meal Plan 1,0,Room_Type 4,12,2018,12,4,Online,0,0,0,105.9,0
ID10385,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65.0,0
ID27620,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0
ID08920,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0
ID31526,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,6,20,Offline,0,0,0,80.75,1
ID22301,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2017,9,2,Corporate,0,0,0,65.0,0
ID08817,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1
ID25776,2,3,0,1,Meal Plan 1,0,Room_Type 6,0,2018,8,27,Online,0,0,0,168.3,2
ID19622,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,3,Corporate,1,0,3,66.0,0
ID35462,1,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,90.0,0
ID24145,2,0,1,2,Not Selected,0,Room_Type 1,87,2018,3,25,Online,0,0,0,85.5,1
